region,infusion2,animal,area,nfos,ntrap,ncoloc,density_fos,density_trap,density_coloc,pc_fos_coloc,pc_trap_coloc
piriform,water,FT163,,,,,,,,,
piriform,water,FT164,,,,,,,,,
piriform,water,FT166,,,,,,,,,
piriform,water,FT167,174865.66666666666,1.3333333333333333,3.6666666666666665,0.5,0.7502446643583122,1.9642592441560547,0.2840493064618721,37.5,11.11111111111111
piriform,water,FT168,,,,,,,,,
pvhypo,casein,FT102,0.0,0.0,0.0,0.0,,,,,
pvhypo,casein,FT103,,,,,,,,,
pvhypo,casein,FT104,36290.5,36.75,30.5,7.25,101.28237212869836,83.55976935117488,20.38203036763491,19.21921921921922,24.236379754996776
pvhypo,casein,FT105,,,,,,,,,
pvhypo,casein,FT106,28498.0,15.0,30.833333333333332,6.166666666666667,54.647725391509304,105.83936972431682,22.206764163046955,42.15277777777778,28.939050367621793
pvhypo,casein,FT108,,,,,,,,,
pvhypo,casein,FT109,,,,,,,,,
pvhypo,casein,FT110,,,,,,,,,
pvhypo,casein,FT111,,,,,,,,,
pvhypo,casein,FT112,,,,,,,,,
pvhypo,casein,FT114,,,,,,,,,
pvhypo,casein,FT116,28060.25,15.0,13.0,2.25,56.805653861005965,45.597656028955065,8.778938894723545,14.498834498834498,22.169287755588066
pvhypo,casein,FT118,25804.0,10.25,35.0,4.25,43.890404926069465,137.01943694036657,18.639648523508512,35.20362690530758,16.75042839105339
pvhypo,casein,FT119,,,,,,,,,
pvhypo,casein,FT120,24901.0,10.75,22.5,3.5,42.368265686252315,87.50709774427523,13.361042402454068,22.666666666666664,12.403143274853802
pvhypo,casein,FT126,28591.666666666668,15.666666666666666,10.5,2.6666666666666665,54.26871190017624,36.56018645870787,9.480411866134725,18.11111111111111,26.255411255411257
pvhypo,casein,FT127,,,,,,,,,
pvhypo,casein,FT128,24889.222222222223,15.777777777777779,22.555555555555557,7.333333333333333,68.34100338049147,96.973731505791,33.24205371169448,44.038115905123576,37.302096052096054
pvhypo,casein,FT131,,,,,,,,,
pvhypo,casein,FT133,,,,,,,,,
pvhypo,casein,FT134,25870.666666666668,7.833333333333333,21.166666666666668,2.6666666666666665,31.28250079635248,85.51844125486186,11.158122351573043,35.563973063973066,17.734981889960853
pvhypo,casein,FT136,,,,,,,,,
pvhypo,casein,FT137,23707.75,13.375,13.125,4.75,56.655650063722916,55.862647090530245,20.179464781813518,34.45146288896289,34.62336576467011
pvhypo,casein,FT138,,,,,,,,,
pvhypo,casein,FT139,21488.75,4.875,8.25,1.125,22.59387130383928,41.60578407218046,5.765615241637204,26.056547619047617,14.506302521008402
pvhypo,casein,FT140,,,,,,,,,
pvhypo,casein,FT141,,,,,,,,,
pvhypo,casein,FT144,,,,,,,,,
pvhypo,casein,FT145,19226.0,4.333333333333333,23.666666666666668,2.1666666666666665,26.746746394186534,107.53609030416327,12.136060842196756,48.888888888888886,14.257936507936508
pvhypo,casein,FT147,,,,,,,,,
pvhypo,casein,FT148,,,,,,,,,
pvhypo,casein,FT149,,,,,,,,,
pvhypo,casein,FT150,,,,,,,,,
pvhypo,casein,FT151,23897.0,10.5,20.375,3.0,44.66459480552115,85.70869077560036,13.018442853127178,31.461542950513536,15.995442036463707
pvhypo,casein,FT153,,,,,,,,,
pvhypo,casein,FT154,23746.666666666668,9.5,20.333333333333332,2.0,40.29243918781408,82.52752533606447,8.409927146572457,20.808080808080806,12.74496336996337
pvhypo,casein,FT155,,,,,,,,,
pvhypo,casein,FT157,,,,,,,,,
pvhypo,casein,FT161,,,,,,,,,
pvhypo,casein,FT162,,,,,,,,,
pvhypo,casein,FT163,,,,,,,,,
pvhypo,casein,FT164,,,,,,,,,
pvhypo,casein,FT166,,,,,,,,,
pvhypo,casein,FT167,,,,,,,,,
pvhypo,casein,FT168,,,,,,,,,
pvhypo,malt,FT102,,,,,,,,,
pvhypo,malt,FT103,,,,,,,,,
pvhypo,malt,FT104,,,,,,,,,
pvhypo,malt,FT105,,,,,,,,,
pvhypo,malt,FT106,,,,,,,,,
pvhypo,malt,FT108,27903.875,10.25,32.5,2.75,38.342937921365646,113.719685921558,10.130369598464252,29.968479588044804,15.148520833102413
pvhypo,malt,FT109,24001.0,14.833333333333334,45.666666666666664,6.166666666666667,64.99900889810387,187.53748086006692,27.823436273640397,38.77609427609428,16.99775068130019
pvhypo,malt,FT110,27514.25,13.25,71.625,7.125,50.699826840158856,257.98641250403927,27.693159417068124,48.617331402257875,11.242947015725894
pvhypo,malt,FT111,25826.5,10.875,23.625,3.25,41.88876036142768,94.77260469885836,13.408802385267132,35.199765512265515,15.46669323323735
pvhypo,malt,FT112,,,,,,,,,
pvhypo,malt,FT114,28638.0,21.666666666666668,28.5,7.0,75.31498177517476,98.29890237530174,24.256577057696237,32.91845621889482,28.014290007190613
pvhypo,malt,FT116,,,,,,,,,
pvhypo,malt,FT118,,,,,,,,,
pvhypo,malt,FT119,23589.375,10.0,10.875,2.875,42.2068262055948,45.64898944748484,12.05278387383276,20.069444444444443,23.32251082251082
pvhypo,malt,FT120,,,,,,,,,
pvhypo,malt,FT126,,,,,,,,,
pvhypo,malt,FT127,,,,,,,,,
pvhypo,malt,FT128,,,,,,,,,
pvhypo,malt,FT131,,,,,,,,,
pvhypo,malt,FT133,,,,,,,,,
pvhypo,malt,FT134,,,,,,,,,
pvhypo,malt,FT136,,,,,,,,,
pvhypo,malt,FT137,,,,,,,,,
pvhypo,malt,FT138,,,,,,,,,
pvhypo,malt,FT139,,,,,,,,,
pvhypo,malt,FT140,28999.666666666668,17.0,10.166666666666666,3.0,60.21171374992763,35.384465590587006,11.00136634951682,14.026929860263195,24.589646464646464
pvhypo,malt,FT141,,,,,,,,,
pvhypo,malt,FT144,,,,,,,,,
pvhypo,malt,FT145,,,,,,,,,
pvhypo,malt,FT147,29139.666666666668,8.166666666666666,17.5,2.0,27.68061762870055,62.35837664219318,6.97419204204319,29.39814814814815,11.486612663083251
pvhypo,malt,FT148,,,,,,,,,
pvhypo,malt,FT149,28173.0,15.25,16.375,4.625,50.03128013639327,57.452622564059865,15.323995939618097,28.32470669427191,25.078404385469604
pvhypo,malt,FT150,,,,,,,,,
pvhypo,malt,FT151,,,,,,,,,
pvhypo,malt,FT153,,,,,,,,,
pvhypo,malt,FT154,,,,,,,,,
pvhypo,malt,FT155,,,,,,,,,
pvhypo,malt,FT157,,,,,,,,,
pvhypo,malt,FT161,29661.125,8.1875,31.125,2.5,29.113438360211806,102.38525177722492,8.272809433893654,26.307685370185368,8.809984558862116
pvhypo,malt,FT162,22162.0,4.166666666666667,5.75,1.0,18.235598369826285,26.675776150834782,4.504874311412824,24.74228152799581,21.12509534706331
pvhypo,malt,FT163,25629.571428571428,0.5714285714285714,0.7142857142857143,0.14285714285714285,2.034844395980883,2.7444285621011333,0.5536454786541986,25.0,12.5
pvhypo,malt,FT164,28900.0,0.0,1.6666666666666667,0.0,0.0,4.295643358505803,0.0,,0.0
pvhypo,malt,FT166,23638.0,0.5,1.5,0.0,2.2515423064799385,6.568599958755684,0.0,0.0,0.0
pvhypo,malt,FT167,,,,,,,,,
pvhypo,malt,FT168,21489.25,0.75,0.375,0.0,3.3524487214307834,1.7038113304705775,0.0,0.0,0.0
pvhypo,water,FT102,,,,,,,,,
pvhypo,water,FT103,23651.0,7.333333333333333,3.3333333333333335,0.6666666666666666,29.75122237502679,12.783931084639029,2.787469127419342,19.047619047619047,34.0
pvhypo,water,FT104,,,,,,,,,
pvhypo,water,FT105,27167.0,22.0,33.285714285714285,5.285714285714286,72.84388935353749,124.2427633755534,17.414497397069706,23.003881039595324,14.381025767613353
pvhypo,water,FT106,,,,,,,,,
pvhypo,water,FT108,,,,,,,,,
pvhypo,water,FT109,,,,,,,,,
pvhypo,water,FT110,,,,,,,,,
pvhypo,water,FT111,,,,,,,,,
pvhypo,water,FT112,27341.222222222223,28.88888888888889,21.11111111111111,7.0,104.59240802330838,79.61617755665091,25.074487044245856,22.948927009732184,33.68723431939219
pvhypo,water,FT114,,,,,,,,,
pvhypo,water,FT116,,,,,,,,,
pvhypo,water,FT118,,,,,,,,,
pvhypo,water,FT119,,,,,,,,,
pvhypo,water,FT120,,,,,,,,,
pvhypo,water,FT126,,,,,,,,,
pvhypo,water,FT127,25147.0,17.5,32.0,7.333333333333333,66.84180193462508,118.32667765610807,28.12994217040824,42.414529914529915,34.949552211456975
pvhypo,water,FT128,,,,,,,,,
pvhypo,water,FT131,24782.2,13.3,19.9,3.2,54.06352433583404,82.00051470163774,12.813524320139402,22.6493783993784,16.135190147029583
pvhypo,water,FT133,26094.466666666667,7.866666666666666,14.933333333333334,2.2,31.705738951722836,53.29605566322518,8.575405704027022,26.255335467520343,18.10321399031076
pvhypo,water,FT134,,,,,,,,,
pvhypo,water,FT136,23453.5,10.75,19.625,2.5,44.491578114150116,82.77518190167123,10.395798829581132,24.427083333333332,14.437197519661222
pvhypo,water,FT137,,,,,,,,,
pvhypo,water,FT138,21127.25,8.75,25.375,2.75,42.77576631214909,103.04263953341855,12.008557837345936,23.145424836601308,11.414283592844892
pvhypo,water,FT139,,,,,,,,,
pvhypo,water,FT140,,,,,,,,,
pvhypo,water,FT141,,,,,,,,,
pvhypo,water,FT144,,,,,,,,,
pvhypo,water,FT145,,,,,,,,,
pvhypo,water,FT147,,,,,,,,,
pvhypo,water,FT148,22032.5,13.75,18.875,5.0,61.44930069741898,87.55791398867555,24.387940513208562,38.020130679667844,23.524268494663232
pvhypo,water,FT149,,,,,,,,,
pvhypo,water,FT150,22504.333333333332,5.333333333333333,35.0,2.1666666666666665,24.995269656338774,150.58230001298838,10.115208799012711,43.43939393939394,9.718460870664876
pvhypo,water,FT151,,,,,,,,,
pvhypo,water,FT153,24144.333333333332,2.8333333333333335,1.1666666666666667,0.16666666666666666,11.840153942837091,4.801938812292634,0.7374957593993834,16.666666666666668,20.0
pvhypo,water,FT154,,,,,,,,,
pvhypo,water,FT155,20534.5,5.5,25.25,2.5,32.537209003109474,125.09742917788176,14.071925072618313,57.14285714285714,11.223118279569892
pvhypo,water,FT157,23969.0,15.5,17.833333333333332,3.5,70.33902845630627,77.52591380210528,16.420673933617245,18.86015325670498,17.157287157287158
pvhypo,water,FT161,,,,,,,,,
pvhypo,water,FT162,,,,,,,,,
pvhypo,water,FT163,,,,,,,,,
pvhypo,water,FT164,,,,,,,,,
pvhypo,water,FT166,,,,,,,,,
pvhypo,water,FT167,28682.0,1.6666666666666667,0.5,0.3333333333333333,5.4547897830873895,1.7454976129321675,1.1260801131489637,38.888888888888886,75.0
pvhypo,water,FT168,,,,,,,,,
pvthal,casein,FT102,0.0,0.0,0.0,0.0,,,,,
pvthal,casein,FT103,,,,,,,,,
pvthal,casein,FT104,33320.2,42.4,19.7,6.5,133.264836882078,58.29417304818306,20.61122095479546,15.182581558400994,36.148856811356815
pvthal,casein,FT105,,,,,,,,,
pvthal,casein,FT106,55576.75,55.875,49.5,13.0,102.6412960395145,95.38611237807251,26.58106141612132,25.465595523602623,27.095824375146066
pvthal,casein,FT108,,,,,,,,,
pvthal,casein,FT109,,,,,,,,,
pvthal,casein,FT110,,,,,,,,,
pvthal,casein,FT111,,,,,,,,,
pvthal,casein,FT112,,,,,,,,,
pvthal,casein,FT114,,,,,,,,,
pvthal,casein,FT116,45470.5,54.833333333333336,18.75,6.666666666666667,122.07313498060547,42.145924010791205,14.414319495779871,11.991720798528723,34.74835257503134
pvthal,casein,FT118,53287.57142857143,47.42857142857143,55.214285714285715,14.857142857142858,89.85977323626427,107.75754127497612,28.02703221960891,31.18308980154047,26.92408762229305
pvthal,casein,FT119,,,,,,,,,
pvthal,casein,FT120,47790.5,48.25,48.083333333333336,13.416666666666666,89.96931294617912,104.40173201014532,25.365194794759358,27.40999679444036,25.815062647944515
pvthal,casein,FT126,46160.5,60.25,39.5,13.916666666666666,131.6875637654419,83.0275115344979,30.634135694917756,23.2395089843253,37.764430620572575
pvthal,casein,FT127,,,,,,,,,
pvthal,casein,FT128,55357.0,69.6,73.8,23.3,123.98453778924696,138.20147401305877,41.99727262879863,33.90177013096297,30.470171469397474
pvthal,casein,FT131,,,,,,,,,
pvthal,casein,FT133,,,,,,,,,
pvthal,casein,FT134,44809.857142857145,45.714285714285715,44.642857142857146,13.0,101.3146437797255,98.2385589921754,27.52919834662372,27.103830023119205,28.207527173437594
pvthal,casein,FT136,,,,,,,,,
pvthal,casein,FT137,42140.166666666664,48.083333333333336,20.583333333333332,6.166666666666667,113.47217511686546,45.11263389662678,14.027621967894916,12.220177057434709,31.617777329787135
pvthal,casein,FT138,,,,,,,,,
pvthal,casein,FT139,47931.5,61.166666666666664,25.083333333333332,7.333333333333333,122.14038273576587,58.677220313856225,15.42152451809468,12.386343073444896,26.82837995337995
pvthal,casein,FT140,,,,,,,,,
pvthal,casein,FT141,,,,,,,,,
pvthal,casein,FT144,,,,,,,,,
pvthal,casein,FT145,45070.083333333336,46.0,47.666666666666664,14.083333333333334,96.80510679313642,106.66184181875558,28.62751145519572,29.177693821621002,27.721873353741415
pvthal,casein,FT147,,,,,,,,,
pvthal,casein,FT148,,,,,,,,,
pvthal,casein,FT149,,,,,,,,,
pvthal,casein,FT150,,,,,,,,,
pvthal,casein,FT151,44932.0,45.785714285714285,32.42857142857143,10.071428571428571,101.25219532917133,71.70627296459497,21.71362383184774,22.108295217732046,31.55443739750951
pvthal,casein,FT153,,,,,,,,,
pvthal,casein,FT154,35499.166666666664,49.75,43.0,15.083333333333334,139.0908896950384,118.05766723335864,42.16708351373969,30.067271885798423,35.73324821015527
pvthal,casein,FT155,,,,,,,,,
pvthal,casein,FT157,,,,,,,,,
pvthal,casein,FT161,,,,,,,,,
pvthal,casein,FT162,,,,,,,,,
pvthal,casein,FT163,,,,,,,,,
pvthal,casein,FT164,,,,,,,,,
pvthal,casein,FT166,,,,,,,,,
pvthal,casein,FT167,,,,,,,,,
pvthal,casein,FT168,,,,,,,,,
pvthal,malt,FT102,,,,,,,,,
pvthal,malt,FT103,,,,,,,,,
pvthal,malt,FT104,,,,,,,,,
pvthal,malt,FT105,,,,,,,,,
pvthal,malt,FT106,,,,,,,,,
pvthal,malt,FT108,47800.57142857143,46.285714285714285,49.714285714285715,11.285714285714286,95.47833386001251,103.61945812159907,23.047740328454697,22.97071526786652,23.030154801681327
pvthal,malt,FT109,48691.25,51.125,40.5,8.875,98.7256750657762,86.75800651612965,19.72305231810083,19.94742773321962,23.825969469832646
pvthal,malt,FT110,39882.666666666664,40.625,50.083333333333336,11.208333333333334,102.60852476127745,129.8287832296643,28.75376943777796,27.52438564356665,23.503542495337598
pvthal,malt,FT111,48984.166666666664,51.166666666666664,43.25,11.166666666666666,108.82495307327007,91.9875739431126,24.001448190412734,21.658681667920813,26.105081798815817
pvthal,malt,FT112,,,,,,,,,
pvthal,malt,FT114,52017.0,53.5,27.142857142857142,9.571428571428571,109.4964561163213,57.14946721920704,19.978527132733962,17.908764958643427,34.55316191675844
pvthal,malt,FT116,,,,,,,,,
pvthal,malt,FT118,,,,,,,,,
pvthal,malt,FT119,46086.666666666664,40.666666666666664,24.333333333333332,7.166666666666667,90.8816396701057,51.13883596669723,13.954793879959917,15.524336601326683,26.081301739196476
pvthal,malt,FT120,,,,,,,,,
pvthal,malt,FT126,,,,,,,,,
pvthal,malt,FT127,,,,,,,,,
pvthal,malt,FT128,,,,,,,,,
pvthal,malt,FT131,,,,,,,,,
pvthal,malt,FT133,,,,,,,,,
pvthal,malt,FT134,,,,,,,,,
pvthal,malt,FT136,,,,,,,,,
pvthal,malt,FT137,,,,,,,,,
pvthal,malt,FT138,,,,,,,,,
pvthal,malt,FT139,,,,,,,,,
pvthal,malt,FT140,47119.545454545456,55.18181818181818,24.181818181818183,7.909090909090909,116.97569761758686,51.192646526257825,17.566257064790996,15.035403712808101,34.08222269958831
pvthal,malt,FT141,,,,,,,,,
pvthal,malt,FT144,,,,,,,,,
pvthal,malt,FT145,,,,,,,,,
pvthal,malt,FT147,49854.71428571428,49.0,34.214285714285715,10.5,91.87589023797666,67.81504516529458,19.45781489372157,21.12867954984694,28.932562450491652
pvthal,malt,FT148,,,,,,,,,
pvthal,malt,FT149,42812.5,52.416666666666664,43.666666666666664,15.5,117.98257472894001,110.29490659941807,35.12579001429952,30.418047916275572,33.05634121222943
pvthal,malt,FT150,,,,,,,,,
pvthal,malt,FT151,,,,,,,,,
pvthal,malt,FT153,,,,,,,,,
pvthal,malt,FT154,,,,,,,,,
pvthal,malt,FT155,,,,,,,,,
pvthal,malt,FT157,,,,,,,,,
pvthal,malt,FT161,49285.307692307695,50.88461538461539,44.92307692307692,12.423076923076923,101.65789369304672,93.587437520248,25.47950687735297,24.710869851015595,28.05776568274547
pvthal,malt,FT162,40581.90909090909,18.136363636363637,11.409090909090908,3.9545454545454546,46.34090329286682,27.3405234213385,9.719653450367552,18.03771735804793,25.898371998372
pvthal,malt,FT163,36471.0,15.846153846153847,13.0,4.230769230769231,31.329861107854786,28.81074512368611,8.29289395387774,36.470914009916854,21.130710198892015
pvthal,malt,FT164,49388.357142857145,10.357142857142858,10.357142857142858,1.8571428571428572,17.60992855206115,18.541996063316116,3.253031472969223,29.390338320819605,14.66010733452594
pvthal,malt,FT166,44987.71428571428,10.357142857142858,3.2857142857142856,0.9285714285714286,18.726967866760244,7.173633622542362,1.8091459178906555,12.331800644786215,21.01010101010101
pvthal,malt,FT167,,,,,,,,,
pvthal,malt,FT168,48673.833333333336,9.333333333333334,3.6666666666666665,0.5833333333333334,19.75362862705417,7.692892887902314,1.2706525344010318,4.519721673254281,14.484126984126984
pvthal,water,FT102,,,,,,,,,
pvthal,water,FT103,41966.857142857145,56.785714285714285,7.857142857142857,2.0,145.1980959409733,17.839357299015614,4.977086010926587,3.255806950765055,25.602324263038547
pvthal,water,FT104,,,,,,,,,
pvthal,water,FT105,52655.36363636364,72.72727272727273,56.45454545454545,16.454545454545453,146.81019539904736,113.82811129204389,32.47289284524918,22.470543702359656,29.267590145522487
pvthal,water,FT106,,,,,,,,,
pvthal,water,FT108,,,,,,,,,
pvthal,water,FT109,,,,,,,,,
pvthal,water,FT110,,,,,,,,,
pvthal,water,FT111,,,,,,,,,
pvthal,water,FT112,44159.933333333334,52.2,46.13333333333333,13.466666666666667,113.90418692470386,115.0658737309815,29.567972204144066,25.807482785871567,26.4681283038244
pvthal,water,FT114,,,,,,,,,
pvthal,water,FT116,,,,,,,,,
pvthal,water,FT118,,,,,,,,,
pvthal,water,FT119,,,,,,,,,
pvthal,water,FT120,,,,,,,,,
pvthal,water,FT126,,,,,,,,,
pvthal,water,FT127,47176.333333333336,51.416666666666664,53.0,14.25,112.75459366527537,114.0620304529398,31.318391412735483,27.99765889029935,27.46050084574387
pvthal,water,FT128,,,,,,,,,
pvthal,water,FT131,46161.166666666664,54.333333333333336,52.166666666666664,16.416666666666668,125.44324908521708,115.11946443308659,37.728240069811704,29.99296810156588,33.09377959356687
pvthal,water,FT133,48075.32,31.52,29.04,8.52,64.2252530276176,61.20983611156428,18.696767511993286,25.25000915378088,27.301336817070386
pvthal,water,FT134,,,,,,,,,
pvthal,water,FT136,39884.333333333336,48.416666666666664,41.583333333333336,12.416666666666666,122.13283823954083,102.60160096090745,31.425624555607513,25.501641364981847,30.7825247284415
pvthal,water,FT137,,,,,,,,,
pvthal,water,FT138,49748.166666666664,66.41666666666667,44.0,13.666666666666666,130.91041426283257,93.46468998775873,26.41522121661724,20.173233484870604,28.68418640488714
pvthal,water,FT139,,,,,,,,,
pvthal,water,FT140,,,,,,,,,
pvthal,water,FT141,,,,,,,,,
pvthal,water,FT144,,,,,,,,,
pvthal,water,FT145,,,,,,,,,
pvthal,water,FT147,,,,,,,,,
pvthal,water,FT148,46720.857142857145,53.714285714285715,48.857142857142854,14.571428571428571,118.86505279858373,106.14448884554898,33.50005346088259,27.96755559667346,31.440998485275635
pvthal,water,FT149,,,,,,,,,
pvthal,water,FT150,43944.57142857143,46.642857142857146,59.92857142857143,16.571428571428573,118.90454921019416,146.83264022100653,41.418730780898784,36.28519715306368,28.149123739740396
pvthal,water,FT151,,,,,,,,,
pvthal,water,FT153,38588.2,41.7,9.0,2.4,112.59787631085138,23.742090387753972,5.606193678757556,5.054760587650394,23.393939393939394
pvthal,water,FT154,,,,,,,,,
pvthal,water,FT155,42176.833333333336,56.166666666666664,32.583333333333336,10.666666666666666,132.5301763016357,78.23694632364202,23.916224653402875,17.85337536585533,31.698576866644093
pvthal,water,FT157,45620.28571428572,57.42857142857143,27.285714285714285,8.928571428571429,139.08961742001532,59.7732709351658,19.225106279829493,14.608608731707907,32.3615774132415
pvthal,water,FT161,,,,,,,,,
pvthal,water,FT162,,,,,,,,,
pvthal,water,FT163,,,,,,,,,
pvthal,water,FT164,,,,,,,,,
pvthal,water,FT166,,,,,,,,,
pvthal,water,FT167,34225.666666666664,8.5,6.333333333333333,1.4166666666666667,18.713742526481372,14.04943597950696,3.0949524433328253,13.952840035157108,20.116809116809115
pvthal,water,FT168,,,,,,,,,
